child,parent,description
JZ1318-G-2013,JZ,Global governance at risk 
JZ1318-W-2014,JZ,Governing the world? : addressing problems without passports 
JN18-I-2014,JN,International summitry and global governance : the rise of the G7 and the European Council
JZ1318-L-2013,JZ,Legitimating international organizations 
JV6483-G-2013,JV,Model immigrants and undesirable aliens : the cost of immigration reform in the 1990s 
JN1341-C-2014,JN,More Scottish than British : the 2011 Scottish Parliament election 
JZ6009-N-2014,JZ,North Korea and security cooperation in Northeast Asia 
JF529-H-2014,JF,The organization of political interest groups : designing advocacy 
JZ1480-P-2013,JZ,The pathologies of power : fear
JF2111-C-2014,JF,Clientelism
JC423-W-2013,JC,Democracy and leadership : on pragmatism and virtue 
JC423-K-2014,JC,Equitable sharing : distributing the benefits and detriments of democratic society 
JZ6392-E-2014,JZ,Ethics of war and conflict : critical concepts in philosophy 
JZ5584-K-2014,JZ,Local agency and peacebuilding : EU and international engagement in Bosnia-Herzegovina
JV6450-N-2014,JV,The nation and its peoples : citizens
JZ5334-P-2013,JZ,Peace education from the grassroots 
JA85-P-2013,JA,Political communication in Europe : the cultural and structural limits of the European public sphere 
JC181-L-2013,JC,The political implications of Kant's theory of knowledge : rethinking progress 
JA85-M-2014,JA,Politics and rhetoric : a critical introduction 
JZ6368-A-2013,JZ,The politics of possibility : risk and security beyond probability 
JZ1734-P-2014,JZ,Power transition and international order in Asia : issues and challenges 
JK155-F-2014,JK,Publius and political imagination 
JC139-R-2013,JC,The reception of Bodin 
JN6520-S-2013,JN,Red nations : the nationalities experience in and after the USSR 
JN94-R-2013,JN,Regional and national elections in Western Europe : territoriality of the vote in thirteen countries 
JZ6009-R-2013,JZ,The regional dimensions to security : other sides of Afghanistan 
JN1129-F-2014,JN,Revolt on the right : explaining support for the radical right in Britain 
JQ1805-C-2014,JQ,The rise of Turkey : the twenty-first century's first Muslim power 
JV151-R-2014,JV,The Routledge history of Western empires 
JZ6300-S-2014,JZ,Semantics of statebulding : language
JQ1981-H-2013,JQ,South Africa's suspended revolution : hopes and prospects 
JQ1758-S-2013,JQ,State formation and identity in the Middle East and North Africa 
JZ1318-A-2013,JZ,Theories of globalization 
JN30-G-2014,JN,Turbulent and mighty continent : what future for Europe? 
JQ1809-T-2014,JQ,Turkey's democratization process 
JF195-H-2014,JF,Understanding civil-military interaction : lessons learned from the Norwegian model 
JZ5006-P-2013,JZ,Unequal actors in equalising institutions : negotiations in the United Nations General Assembly 
JA76-P-2013,JA,Political creativity : reconfiguring institutional order and change 
JC423-P-2013,JC,Political equality in transnational democracy 
JN900-P-2013,JN,The political integration of ethnic minorities in Britain 
JA80-R-2014,JA,"Essays. Selections+""Politicized physics in seventeenth century philosophy : essays on Bacon"
JZ5675-K-2014,JZ,Politics and the bomb : the role of experts in the creation of cooperative nuclear non-proliferation agreements 
JF60-P-2014,JF,The politics of public sector performance : pockets of effectiveness in developing countries 
JK275-P-2013,JK,Politics to the extreme : American political institutions in the twenty-first century 
JV8153-S-2014,JV,Postcolonial citizens and ethnic migration : the Netherlands and Japan in the age of globalization 
JA71-H-2013,JA,Poststructuralism and after : structure
JF331-G-2013,JF,Prime Ministers and rhetorical governance 
JQ1499-R-2014,JQ,Regionalism and globalization in East Asia : politics
JN6531-Z-2014,JN,Ruling Russia : authoritarianism from the revolution to Putin 
JZ1312-G-2013,JZ,The struggle for order : hegemony
JC323-V-2013,JC,Territory
JZ4841-T-2014,JZ,Theorizing NGOs : states
JA75-W-2013,JA,The theory of political culture 
JC480-T-2014,JC,Totalitarian dictatorship : new histories 
JZ1570-Y-2014,JZ,The uncertain legacy of crisis : European foreign policy faces the future 
JZ1480-S-2013,JZ,The United States and the challenge of public diplomacy 
JC494-P-2013,JC,Vanishing coup : the pattern of world history since 1310 
JC233-G-2013,JC,The vitality of contradiction : Hegel
JC479-W-2014,JC,The welfare state reader 
JN30-P-2014,JN,Political representation in the European Union : still democratic in times of crisis? 
JA71-C-2014,JA,The politics of compassion 
JF1525-R-2014,JF,Propaganda and intelligence in the Cold War : the NATO Information Service 
JA76-R-2014,JA,Public understanding of political integrity : the case for probity perceptions 
JV8222-R-2013,JV,Reaching a state of hope : refugees
JC179-W-2014,JC,Rousseau's social contract : an introduction 
JC330-S-2014,JC,A sense of the enemy : the high-stakes history of reading your rival's mind 
JV6450-B-2013,JV,Shaping our nation : how surges of migration transformed America and its politics 
JA84-N-2014,JA,Sociability and its enemies : German political theory after 1945 
JZ4850-P-2013,JZ,Transnational civil society and the World Bank : investigating civil society's potential to democratize global governance 
JF1525-G-2013,JF,Understanding and preventing corruption 
JZ5584-W-2014,JZ,War and peace in Africa : philosophy
JC359-P-2013,JC,Willi Münzenberg
JZ1773-A-2013,JZ,Africa's challenge to international relations theory 
JC51-C-2013,JC,The birth of the state : ancient Egypt
JA84-C-2013,JA,Caribbean political thought : theories of the post-colonial state 
JQ1879-M-2013,JQ,Democracy for breakfast? : unveiling mirage democracy in contemporary Africa 
JC423-B-2013,JC,Democracy 
JS148-E-2013,JS,Effective supervisory practices : better results through teamwork 
JC176-G-2013,JC,An enquiry concerning political justice 
JZ6045-C-2014,JZ,From stalemate to settlement : lessons for Afghanistan from historical insurgencies that have been resolved through negotiations 
JZ5584-G-2013,JZ,Getting it right in Afghanistan 
JS78-I-2013,JS,The imperative of good local governance : challenges for the next decade of decentralization 
JZ5675-I-2013,JZ,Improving the assessment of the proliferation risk of nuclear fuel cycles 
JZ5588-B-2013,JZ,International security : a very short introduction 
JQ1998-G-2013,JQ,The last Afrikaner leaders : a supreme test of power 
JZ5584-L-2013,JZ,Lessons from the Northern Ireland peace process 
JQ1879-M-2014,JQ,Media role in African changing electoral process : a political communication perspective 
JV6038-G-2013,JV,Migration
JZ6374-S-2014,JZ,The myth of the democratic peacekeeper : civil-military relations and the United Nations 
JA84-M-2013,JA,On African fault lines : meditations on alterity politics 
JZ675-L-2013,JZ,Peace
JA71-O-2013,JA,Political philosophy 
JC249-P-2014,JC,Etat
JC11-B-2013,JC,A theory of governance 
JZ5560-J-2014,JZ,Toward a just world : the critical years in the search for international justice 
JZ4972-M-2014,JZ,The United Nations at work in Asia : an envoy's account of development in China
JQ629-U-2014,JQ,Vying for Allah's vote : understanding Islamic parties
JQ4098-O-2013,JQ,Why Labor should savour its Greens : rebuilding a fractured alliance 
JZ6005-A-2013,JZ,2014 Global forecast : U.S. security policy at a crossroads 
JC574-R-2005,JC,Reason : why liberals will win the battle for America 
JN231-W-2006,JN,British government and politics : a comparative guide 
JQ1743-R-2013,JQ,Rights to culture : heritage
JQ1875-T-2013,JQ,Thirty years of public sector reforms in Africa : selected country experiences 
JC571-R-2007,JC,A voice for human rights 
JC327-P-2013,JC,Practising self-government : a comparative study of autonomous regions 
JK1118-N-2006,JK,Total lobbying : what lobbyists want (and how they try to get it) 
JZ6385-C-2005,JZ,Grasping the nettle : analyzing cases of intractable conflict 
JZ1318-V-2005,JZ,Globaloney : unraveling the myths of globalization 
JZ1242-H-2015,JZ,Cases in international relations : pathways to conflict and cooperation 
JQ1850-D-2013,JQ,The new Middle East : the world after the Arab Spring 
JZ1318-G-2007,JZ,Globalization in the 21st century : how interconnected is the world?
JZ1587-F-2007,JZ,France and the Arabian Gulf.
JQ1850-K-2012,JQ,The new Arab revolutions that shook the world 
JV6483-D-2004,JV,American gulag : inside U.S. immigration prisons 
JK511-G-2013,JK,The presidents club : inside the world's most exclusive fraternity 
JF1525-N-2012,JF,Private : Bradley Manning
JK1896-B-2006,JK,Sisters : the lives of America's suffragists 
JC573-F-2012,JC,If not us
JC573-E-2013,JC,Leading the way : the story of Ed Feulner and the Heritage Foundation 
JK468-M-2000,JK,The master of disguise : my secret life in the CIA 
JK468-D-2012,JK,Wild Bill Donovan : the spymaster who created the OSS and modern American espionage 
JK468-C-2013,JK,The art of intelligence : lessons from a life in the CIA's clandestine service 
JQ1631-S-2012,JQ,Japanese foreign policy and understanding Japanese politics : the writings of J.A.A. Stockwin.
JZ5540-A-2011,JZ,Blood on the tracks : the life and times of S. Brian Willson : a psychohistorical memoir 
JK1118-A-2011,JK,Capitol punishment : the hard truth about Washington corruption from America's most notorious lobbyist 
JC596-S-2013,JC,Intimate politics : publicity
JK765-N-2014,JK,The new public personnel administration 
JZ6385-H-2010,JZ,Peace and conflict 2010 
JV7590-P-2008,JV,Policies on irregular migrants.
JC599-A-2002,JC,Minority rights in America 
JC375-H-2006,JC,Monarchy 
JC311-E-1995,JC,Nation
JA71-P-2013,JA,The politics book : [big ideas simply explained] 
JL299-A-2008,JL,Politics in Manitoba : parties
JC573-S-2002,JC,Principles and heresies : Frank S. Meyer and the shaping of the American conservative movement 
JZ1318-S-2011,JZ,The realist case for global reform 
JK511-P-2013,JK,The presidency A to Z 
JK1161-D-2013,JK,The U.S. Senate 
JK1759-P-2011,JK,Healing the heart of democracy : the courage to create a politics worthy of the human spirit 
JK1759-L-2011,JK,Get up
JV6543-V-2009,JV,The immigration handbook : a practical guide to United States visas
JN175-N-2007,JN,Politics in Britain 
JL88-J-2013,JL,The crown and Canadian federalism 
JF1525-E-2012,JF,E-governance and civic engagement : factors and determinants of e-democracy 
JC599-H-2000,JC,Human rights and Asian values : contesting national identities and cultural representations in Asia 
JC571-C-2007,JC,Humanité : John Humphrey's alternative account of human rights 
JC596-L-2009,JC,Identifying citizens : ID cards as surveillance 
JC596-H-2006,JC,Identity crisis : how identification is overused and misunderstood 
JC599-I-2002,JC,It's a free country : personal freedom in America after September 11 
JC571-W-2003,JC,Making human rights work globally 
JF1061-J-2005,JF,Minority rights : between diversity and community 
JZ1318-M-2011,JZ,Moments of excess : movements
JC596-N-2004,JC,National identification systems : essays in opposition 
JC571-P-2012,JC,The philosophy of human rights : contemporary controversies 
JC596-C-2002,JC,The privacy handbook : proven countermeasures for combating threats to privacy
JC596-S-2008,JC,The right to privacy 
JC177-A-1994,JC,"Rights of man+""Rights of man ; and"
JC596-C-2009,JC,The road to big brother : one man's struggle against the surveillance society 
JC596-E-2007,JC,Encyclopedia of privacy 
JC575-W-2007,JC,Equality 
JL1576-L-2004,JL,Freedom of expression in El Salvador : the struggle for human rights and democracy 
JK1764-M-2011,JK,Twelve steps toward political revelation 
JF1525-A-2012,JF,Active citizen participation in e-government : a global perspective 
JC599-C-2002,JC,Writing in rights : Australia and the protection of human rights 
JK325-P-2012,JK,Government bullies : how everyday Americans are being harrassed
JK1041-M-2012,JK,It's even worse than it looks : how the American constitutional system collided with the new politics of extremism 
JC328-S-2005,JC,Climate of fear : the quest for dignity in a dehumanized world 
JQ1850-W-2013,JQ,Writing revolution. http:
JZ1242-L-2007,JZ,The lost Massey lectures : recovered classics from five great thinkers 
JA76-D-2010,JA,Men
JC573-K-2011,JC,The neoconservative persuasion : selected essays
JK467-H-2008,JK,Swim against the current : even a dead fish can go with the flow 
JK2356-L-2012,JK,The party is over : how Republicans went crazy
JQ1850-C-2013,JQ,Power systems : conversations on global democratic uprisings and the new challenges to U.S. empire 
JQ1758-W-2011,JQ,Rock the Casbah : rage and rebellion across the Islamic world 
JQ1879-B-2009,JQ,"Etat en Afrique. English+""The state in Africa : the politics of the belly "
JC330-S-2004,JC,Symbiosis of government and market : the private
JQ1875-D-2008,JQ,Decentralisation in Africa : a pathway out of poverty and conflict? 
JC480-K-2010,JC,Freedom for sale : why the world is trading democracy for security 
JQ1840-G-2003,JQ,Good governance in the Middle East oil monarchies 
JC423-B-2013,JC,Intelligent governance for the 21st century : a middle way between West and East 
JQ1891-L-2006,JQ,Legacies of power : leadership change and former presidents in African politics 
JC585-P-2012,JC,Thomas Paine on liberty : including Common sense and other writings 
JK1726-H-2008,JK,Writings for a democratic society : the Tom Hayden reader.
JN12-M-2007,JN,Contemporary European politics : a comparative perspective 
JZ1308-H-2010,JZ,Cosmopolitanism : ideals and realities 
JC571-C-2010,JC,Current issues in human rights and international relations : papers from the Clemens Nathan Research Centre 
JC573-W-2006,JC,Bush's fringe government 
JC423-D-2013,JC,Can democracy be saved? : participation
JN30-N-2007,JN,European Union administration : legitimacy and efficiency 
JZ1318-W-2004,JZ,A fair globalization : creating opportunities for all 
JZ1318-G-2014,JZ,Global issues : selections from CQ researcher.
JZ1318-M-2004,JZ,Globalization : people
JZ1318-H-2011,JZ,Handbook of transnational governance : institutions and innovations 
JK31-H-2010,JK,A history of the U.S. political system : ideas
JQ281-R-2013,JQ,Routeing democracy in the Himalayas : experiments and experiences 
JC323-H-2005,JC,Space and power : politics
JC571-G-1991,JC,A structured anarchism : an overview of libertarian theory and practice 
JQ1875-T-2005,JQ,Towards a new map of Africa 
JN36-H-2008,JN,What's wrong with the European Union and how to fix it 
JA75-H-2007,JA,Why we hate politics 
JC319-K-2012,JC,The revenge of geography : what the map tells us about coming conflicts and the battle against fate 
JZ1318-S-2005,JZ,The collapse of globalism : and the reinvention of the world 
JZ1318-J-2006,JZ,Dictionary of globalization 
JZ1318-D-2007,JZ,Global modernity : modernity in the age of global capitalism 
JZ1324-N-2012,JZ,Globalization and the environment : capitalism
JZ1318-G-2007,JZ,Globalization
JZ1318-H-2007,JZ,Globalization
JZ1318-E-2008,JZ,Globalization : a reference handbook 
JZ1318-J-2010,JZ,Globalization : key thinkers 
JZ6300-S-2013,JZ,Statebuilding : consolidating peace after civil war 
JZ6385-B-2009,JZ,Antagonistics : [capital and power in an age of war] 
JZ1318-B-2012,JZ,"Essays. Selections. English+""Twenty observations on a world in turmoil "
JZ1318-M-2004,JZ,Whither globalization? : the vortex of knowledge and ideology 
JC311-S-2004,JC,The antiquity of nations 
JN181-B-2009,JN,British political thought
JA71-H-2006,JA,"Gespaltene Westen. English+""The divided West "
JA66-D-2011,JA,Dogmas and dreams : a reader in modern political ideologies 
JC359-M-2007,JC,"Imperien. English+""Empires : the logic of world domination from ancient Rome to the United States "
JZ1318-D-2005,JZ,Debating globalization 
JC574-E-2009,JC,The decline of American liberalism 
JC423-A-2011,JC,"Démocratie contre l'Etat. English+""Democracy against the state : Marx and the Machiavellian moment "
JC330-B-2011,JC,The dictator's handbook : why bad behavior is almost always good politics 
JC423-R-2006,JC,Democracy past and future 
JZ1490-B-2006,JZ,Challenging empire : how people
JA71-L-2011,JA,Foucault
JC143-B-2013,JC,The garments of court and palace : Machiavelli and the world that he made 
JN1572-S-2007,JN,The new politics of Sinn Féin 
JC81-C-1993,JC,On government 
JA71-R-2012,JA,On politics : a history of political thought from Herodotus to the present 
JC423-L-2007,JC,On populist reason 
JC330-P-2012,JC,Political power : the development of the field 
JA83-H-2005,JA,A history of political thought : 1789 to the present 
JZ5584-V-2010,JZ,A history of war resistance in America 
JS7373-J-2003,JS,Japan's road to pluralism : transforming local communities in the global era 
JC11-F-2011,JC,The origins of political order : from prehuman times to the French Revolution 
JC489-M-2009,JC,Performative democracy 
JK31-A-2004,JK,Philosophy of the United States : life
JC585-L-2011,JC,Liberty : contemporary responses to John Stuart Mill 
JN318-L-2003,JN,Market-driven politics : neoliberal democracy and the public interest 
JK468-D-2008,JK,Morality wars : how empires
JZ1242-M-2008,JZ,More lost Massey lectures : recovered classics from five great thinkers 
JA76-P-2010,JA,Political sociology : the state of the art 
JC491-L-2010,JC,The politics of combined and uneven development : the theory of permanent revolution 
JA74-H-2009,JA,Politics
JC176-B-1999,JC,"Works. Selections. 1999+""The portable Edmund Burke "
JC251-A-2007,JC,The promise of politics 
JC328-R-2004,JC,Public power in the age of empire 
JC574-P-2006,JC,Reading Legitimation crisis in Tehran : Iran and the future of liberalism 
JC573-K-1996,JC,Redeeming the time 
JC423-S-2012,JC,The road to political democracy : from Plato to the Charter of Fundamental Rights of the European Union 
JN6531-A-2013,JN,Russia and Latin America : from nation-state to society of states 
JK468-P-2011,JK,The secret team : the CIA and its allies in control of the United States and the world 
JC423-M-2010,JC,The servile mind : how democracy erodes the moral life 
JZ1316-B-2010,JZ,The shield of Achilles : war
JC328-R-2004,JC,Sovereignty and its discontents : on the primacy of conflict and the structure of the political 
JA84-C-2004,JA,A student's guide to American political thought 
JC574-G-2004,JC,The terror of neoliberalism 
JF2051-K-2007,JF,A theory of parties and electoral systems 
JA66-W-2004,JA,What is politics? : the activity and its study 
JF255-B-2007,JF,What would the founders do? : our questions
JA85-W-2010,JA,Words of conflict
JC599-C-2007,JC,Commonwealth model national plan of action on human rights.
JC599-C-2007,JC,Comparative study on mandates of national human rights institutions in the Commonwealth.
JF256-S-2011,JF,Thinking in an emergency 
JC257-J-2013,JC,Thinking the twentieth century 
JC177-A-1987,JC,Thomas Paine reader 
JC177-H-2008,JC,Thomas Paine's Rights of man : a biography 
JK216-T-2004,JK,"De la démocratie en Amérique. English+""Democracy in America "
JV6032-P-2000,JV,The turbulence of migration : globalization
JC153-L-1993,JC,Two treatises of government 
JC328-G-2013,JC,The value of violence 
JC328-V-2007,JC,Voices of protest : documents of courage and dissent 
JC599-P-2010,JC,The enough moment : fighting to end Africa's deadliest war crimes 
JQ1789-M-2011,JQ,Death to the dictator! : a young man casts a vote in Iran's 2009 election and pays a devastating price 
JV7590-M-2005,JV,Foreign territory : the internationalisation of EU asylum policy 
JC571-H-2013,JC,The endtimes of human rights 
JC571-G-2005,JC,Global justice and the bulwarks of localism : human rights in context 
JC571-H-2008,JC,Human rights monitoring : a field mission manual 
JC571-H-,JC,Human Rights Watch world report.
JC571-B-2009,JC,Human rights : a primer 
JC571-F-2011,JC,Human rights : an interdisciplinary approach 
JC585-H-2008,JC,Inventing human rights : a history 
JC599-L-2008,JC,The leading rogue state : the United States and human rights 
JC599-T-2010,JC,Murder in the high Himalaya : loyalty
JC328-C-2010,JC,Small acts of resistance : how courage
JC571-F-2011,JC,Universal rights down to earth 
JK468-S-2008,JK,The Agency and the Hill : CIA's relationship with Congress
JK468-T-2008,JK,Assessing the tradecraft of intelligence analysis 
JK468-F-2010,JK,Beyond repair : the decline and fall of the CIA 
JK468-M-2008,JK,The Central Intelligence Agency : a documentary history 
JK468-G-2007,JK,Directors of Central Intelligence as leaders of the U.S.  intelligence community
JK468-J-2009,JK,The challenge of domestic intelligence in a free society : a multidisciplinary look at the creation of a U.S. domestic counterterrorism intelligence agency 
JF1525-P-2013,JF,Disinformation : former spy chief reveals secret strategies for undermining freedom
JK468-G-2008,JK,Failure of intelligence : the decline and fall of the CIA 
JK468-O-2006,JK,Fair play : the moral dilemmas of spying 
JK468-G-2007,JK,Ghost plane : the true story of the CIA rendition and torture program 
JK468-H-2010,JK,Homeland security and intelligence 
JF1525-I-2007,JF,Intelligence and human rights in the era of global terrorism 
JK468-W-2008,JK,Legacy of ashes : the history of the CIA 
JK468-S-2012,JK,The open-source everything manifesto : transparency
JK468-H-2011,JK,Structured analytic techniques for intelligence analysis 
JC596-C-2007,JC,The road to Southend Pier : one man's struggle against the surveillance society 
JK468-S-2008,JK,Spies for hire : the secret world of intelligence outsourcing 
JC599-B-2013,JC,Spying on democracy : government surveillance
JK468-T-2005,JK,Why secret intelligence fails 
JK468-H-2008,JK,Why spy? : espionage in an age of uncertainty 
JZ5675-A-2006,JZ,Arms control after Iraq : normative and operational challenges 
JZ5675-M-2009,JZ,Banning weapons of mass destruction 
JZ5538-K-2002,JZ,"Kibo no sentaku. English+""Choose hope : your role in waging peace in the nuclear age "
JK468-P-2005,JK,Preventing surprise attacks : intelligence reform in the wake of 9
JF1525-T-2007,JF,The quest for absolute security : the failed relations among U.S. intelligence agencies 
JZ4986-S-2004,JZ,Act of creation : the founding of the United Nations : a story of superpowers
JZ4997-E-2009,JZ,Bloc politics at the United Nations : the African group 
JZ5675-M-2008,JZ,Nuclear nonproliferation 
JZ5675-F-2012,JZ,The path to zero : dialogues on nuclear dangers 
JZ5645-H-2003,JZ,Shattered lives : the case for tough international arms control 
JZ5625-R-2010,JZ,Dangerous ground : America's failed arms control policy
JZ6374-U-2012,JZ,Civil affairs handbook 
JZ5675-I-2007,JZ,Implications of the Reykjavik summit on its twentieth anniversary : conference report 
JZ6300-E-2008,JZ,Europe's role in nation-building : from the Balkans to the Congo 
JZ1480-F-2010,JZ,The future of U.S. public diplomacy : an uncertain fate 
JZ1480-H-2012,JZ,The global power of talk : negotiating America's interests 
JZ1442-C-2008,JZ,Celebrity diplomacy 
JZ5930-K-2011,JZ,NATO 2.0 : reboot or delete? 
JZ1305-K-2011,JZ,How to run the world : charting a course to the next renaissance 
JZ1480-L-2006,JZ,Losing hearts and minds? : public diplomacy and strategic influence in the age of terror 
JQ628-N-2011,JQ,Nepal in transition : a way forward 
JZ4984-B-2008,JZ,The no-nonsense guide to the United Nations 
JZ4984-K-2007,JZ,The parliament of man : the past
JZ1905-L-2004,JZ,The quiet diplomacy of liberation : international politics and South Africa's transition 
JZ1318-A-2012,JZ,Reclaiming multilateralism : for people
JZ1480-R-2008,JZ,Statecraft : and how to restore America's standing in the world 
JZ1480-T-2011,JZ,Trials of engagement : the future of US public diplomacy 
JZ4984-H-2008,JZ,The United Nations : a very short introduction 
JX1977-M-2011,JX,United Nations : a history 
JZ1480-U-2010,JZ,The United States and public diplomacy : new directions in cultural and international history 
JZ1329-D-2008,JZ,War & diplomacy : from World War I to the War on Terrorism 
JC573-D-2005,JC,Devastating society : the neo-conservative assault on democracy and justice 
JC423-D-2013,JC,The dictator's learning curve : inside the global battle for democracy 
JZ1670-N-2013,JZ,The dispensable nation : American foreign policy in retreat 
JZ1480-K-2002,JZ,Does America need a foreign policy? : toward a diplomacy for the 21st century 
JC359-C-2007,JC,Empire 
JZ4997-R-2008,JZ,The European Union at the United Nations : the functioning and coherence of EU external representation in a state-centric environment 
JZ1318-K-2002,JZ,Fences and windows : dispatches from the front lines of the globalization debate 
JF60-K-2008,JF,Fixing fragile states : a new paradigm for development 
JZ1253-S-2002,JZ,Foreign policy decision-making revisited 
JZ1242-F-2013,JZ,Foreign policy in comparative perspective : domestic and international influences on state behavior 
JZ1318-C-2007,JZ,Foreign policy in global information space : actualizing soft power 
JZ1480-T-2009,JZ,The freedom agenda : why America must spread democracy (just not the way George Bush did) 
JZ1318-E-2004,JZ,Future positive : international co-operation in the 21st century 
JZ1318-G-2007,JZ,Globalization theory : approaches and controversies 
JQ1629-G-2002,JQ,Governance for a new century : Japanese challenges
JZ1161-S-1999,JZ,Human and global security : an exploration of terms 
JZ5588-H-2005,JZ,Human and environmental security : an agenda for change 
JZ1480-B-2008,JZ,American power and the prospects for international order 
JZ1480-M-2009,JZ,America's role in the world 
JZ6369-H-2011,JZ,Armed humanitarians : the rise of the nation builders 
JC319-C-2010,JC,Asian juggernaut : the rise of China
JZ1480-C-2012,JZ,The Beijing consensus : legitimizing authoritarianism in our time 
JX4473-F-1996,JX,Beyond Machiavelli : tools for coping with conflict 
JZ1745-M-2008,JZ,"Beyond pacifism : why Japan must become a normal"" nation "
JZ6374-B-1997,JZ,Beyond the emergency : development within UN peace missions 
JN30-E-2010,JN,"Toren van Babel staat in Brussel. English+""Bonfire of bureaucracy in Europe : plea for a United Europe of States "
JZ6045-W-2001,JZ,Breakthrough international negotiation : how great negotiators transformed the world's toughest post-Cold War conflicts 
JZ6368-S-2011,JZ,Can intervention work? 
JZ5588-C-2008,JZ,Challenges to global security : geopolitics and power in an age of transition 
JZ1480-H-2006,JZ,Chaos and violence : what globalization
JZ1734-A-2010,JZ,China restored : the Middle Kingdom looks to 2020 and beyond 
JZ1480-F-2005,JZ,Colossus : the rise and fall of the American empire 
JZ1480-L-2009,JZ,The constitution of imperium 
JZ1405-C-2011,JZ,Consular affairs and diplomacy 
JZ6368-C-2003,JZ,Containing conflict : cases in preventive diplomacy 
JZ1305-P-2010,JZ,Contemporary diplomacy : representation and communication in a globalized world  
JZ1480-C-2011,JZ,A contest for supremacy : China
JZ1480-F-2013,JZ,Cool war : the future of global competition 
JZ1305-D-2006,JZ,Deliberative global politics : discourse and democracy in a divided world 
JK468-P-2004,JK,Intelligence wars : American secret history from Hitler to al-Qaeda 
JZ1306-S-2010,JZ,International ethics : a critical introduction 
JZ6374-O-2009,JZ,Gender equality and United Nations peace operations in Timor Leste 
JZ1308-K-2005,JZ,International political thought : a historical introduction 
JZ1308-Y-1999,JZ,International relations in a global age : a conceptual challenge 
JZ1318-M-2010,JZ,The geopolitics of emotion : how cultures of fear
JZ1318-Y-2007,JZ,Global challenges : war
JK516-M-2005,JK,Lying for empire : how to commit war crimes with a straight face 
JZ5675-M-2011,JZ,Multilateralization of the nuclear fuel cycle. The first practical steps 
JZ1480-I-2010,JZ,The myth of the great Satan : a new look at America's relations with Iran 
JC571-N-2010,JC,National human rights institutions : history
JZ1480-F-2005,JZ,The new American imperialism : Bush's war on terror and blood for oil 
JC319-P-2005,JC,The new geo-governance : a baroque approach 
JQ1786-N-2011,JQ,The next supreme leader : succession in the Islamic Republic of Iran 
JZ4841-N-2007,JZ,NGO involvement in international governance and policy : sources of legitimacy 
JC359-C-2009,JC,Imperialism and global political economy 
JV6217-M-2008,JV,Migrants and markets : perspectives from economics and the other social sciences 
JQ750-P-2009,JQ,Politics and society in Southeast Asia 
JC423-P-2013,JC,Politics in the age of austerity 
JQ1631-T-2007,JQ,Reinventing Japan : from merchant nation to civic nation 
JQ1875-C-2010,JQ,The shackled continent : power
JK275-R-2008,JK,Supercapitalism : the transformation of business
JF1525-V-1999,JF,"Vernieuwing van bestuur. English.+""Renewing government : innovative and inspiring visions "
JZ1480-N-2004,JZ,Soft power : the means to success in world politics 
JC328-S-2010,JC,South Africa and contemporary counterinsurgency : roots
JZ1313-B-2012,JZ,Strategic vision : America and the crisis of global power 
JZ1306-T-2012,JZ,Tragedy and international relations 
JZ1318-M-2012,JZ,"Passaggio a Occidente. English+""The passage West : philosophy and globalisation "
JA85-F-2011,JA,The Pakistan cauldron : conspiracy
JZ1318-R-2008,JZ,People count! : networked individuals in global politics 
JZ1480-J-2007,JZ,Are Americans becoming more peaceful? 
JZ6374-C-2007,JZ,Capacity building for peacekeeping : the case of Haiti 
JZ5538-C-2007,JZ,Civil paths to peace : report of the Commonwealth Commission on Respect and Understanding 
JZ6010-R-2011,JZ,Contemporary conflict resolution : the prevention
JZ484-W-2007,JZ,The aid chain : coercion and commitment in development NGOs 
JZ4841-N-2006,JZ,NGO accountability : politics
JZ5574-S-2011,JZ,From war to peace : a guide to the next hundred years 
JC496-I-2007,JC,Interim governments : institutional bridges to peace and democracy? 
JZ1305-B-2005,JZ,"Macht und Gegenmacht im globalen Zeitalter. English+""Power in the global age : a new global political economy "
JZ1318-P-2010,JZ,Power shifts and global governance : challenges from south and north 
JZ1480-M-2005,JZ,Power
JC599-H-2005,JC,Truth
JZ4984-R-2000,JZ,The United Nations and international politics 
JF1525-U-2008,JF,United Nations e-government survey 2008 : from e-government to connected governance 
JF1525-U-2010,JF,United Nations e-government survey 2010 [electronic resource] : leveraging e-government at a time of financial and economic crisis 
JZ5537-H-2010,JZ,The Nobel Peace Prize : what Nobel really wanted 
JZ5625-O-2009,JZ,Overcoming armed violence in a complex world : essays in honor of Herbert Wulf 
JZ5560-R-2003,JZ,Passion for peace : exercising power creatively 
JZ5584-P-2007,JZ,Peace action : past
JZ5538-B-2010,JZ,Peace processes : a sociological approach 
JZ6010-P-2007,JZ,Peacemaking in international conflict : methods & techniques 
JZ5538-Q-2005,JZ,The quest for viable peace : international intervention and strategies for conflict transformation 
JZ5538-S-2008,JZ,Strategies for peace : contributions of international organizations
JZ5534-T-1999,JZ,Teaching for justice : concepts and models for service-learning in peace studies 
JZ5538-T-2007,JZ,Trade
JZ5538-R-2012,JZ,Making peace last : a toolbox for sustainable peacebuilding 
JZ6374-B-2010,JZ,Understanding peacekeeping 
JK1118-L-2009,JK,The art of lobbying : building trust and selling policy 
JK2391-Z-2011,JK,Boiling mad : behind the lines in Tea Party America 
JF799-M-2010,JF,Boycotts and Dixie Chicks : creative political participation at home and abroad 
