child,parent,description
J2150-V-2017,J,The power of populism : Geert Wilders and the Party for Freedom in the Netherlands 
J2150-V-1964,J,Political parties in Norway : a community study 
J2150-S-2001,J,Poles together : the emergence and development of political parties in postcommunist Poland 
J2150-D-1978,J,The communists of Poland : an historical outline 
J2150-D-1959,J,The Communist Party of Poland : an Outline of History 
J2150-J-1967,J,The politics of futility : the General Jewish Workers Bund of Poland, 1917-1943 
J2150-T-1996,J,Parties and politics in post-1989 Poland 
J2150-F-2000,J,Scottish popular politics : from radicalism to Labour 
J2150-L-2002,J,SNP : the history of the Scottish National Party 
J2150-A-2009,J,Spanish Marxism versus Soviet communism : a history of the P.O.U.M. in the Spanish Civil War 
J2150-H-1999,J,Party formation and democratic transition in Spain : the creation and collapse of the Union of the Democratic Centre 
J2150-L-1919,J,Souvenirs of Scottish labour 
J2150-K-1982,J,Political Forces in Spain, Greece and Portugal 
J2150-M-1978,J,A new world in our hearts : the faces of Spanish anarchism 
J2150-T-1991,J,The political theory of Swedish social democracy : through the welfare state to socialism 
J2150-C-1970,J,Die politischen Parteien im Verfassungssystem der Schweiz 
J2150-Q-2004,J,Modernising the Labour Party : organisational change since 1983 
J2150-A-2005,J,Smell the coffee : a wake-up call for the Conservative Party : a study of public opinion and the Conservative Party's campaign for the 2005 general election 
J2150-A-1996,J,The rise of the Labour Party, 1880-1945 
J2150-A-1989,J,Britain : a one-party state 
J2150-A-1932,J,Labour's future at stake 
J2150-B-2011,J,The Conservative Party : from Thatcher to Cameron 
J2150-B-2015,J,Five year mission : the Labour Party under Ed Miliband 
J2150-B-2016,J,The Conservative party : from Thatcher to Cameron 
J2150-B-1980,J,The Conservative Party from Heath to Thatcher : policies and politics, 1974-1979 
J2150-B-2019,J,People get ready! : preparing for a Corbyn government 
J2150-B-2018,J,Corbynism : a critical approach 
J2150--1948,J,The British Labour Party : its history, growth policy and leaders 
J2150-B-1952,J,The British party system 
J2150-B-1987,J,British political parties : the emergence of a modern party system 
J2150-B-1972,J,Education and Politics, 1900-1951 : a Study of the Labour Party 
J2150-B-1911,J,The Party System 
J2150-B-1969,J,Political violence and public order : a study of British fascism 
J2150-B-1918,J,Tory democracy 
J2150-B-1977,J,The Liberal mind, 1914-1929 
J2150--1970,J,British general election manifestos 1918-1966 
J2150-C-2012,J,Sex, gender and the Conservative party : from iron lady to kitten heels 
J2150-C-2018,J,Political parties in the UK 
J2150--1950,J,Conservatism, 1945-1950.
J2150-C-1995,J,SDP : the birth, life and death of the Social Democratic Party 
J2150-C-2004,J,New Labour's pasts : the Labour Party and its discontents 
J2150-C-1932,J,The game of politics : a study of the principles of British political strategy 
J2150-C-1982,J,War against War : British and German Radical Movements in the First World War 
J2150-C-1988,J,The Labour Party : a Marxist history 
J2150-C-1963,J,Recruits to Labour : the British Labour Party 1914-1931 
J2150-C-1948,J,A History of the Labour Party from 1914 
J2150-C-1937,J,The People's Front 
J2150-C-1938,J,For peace and plenty.
J2150-C-,J,The efficient secret : the Cabinet and the development of political parties in Victorian England 
J2150-C-1986,J,The march of Militant 
J2150-D-2014,J,In it together : the inside story of the coalition government 
J2150-D-2008,J,Democratising Conservative leadership selection : from grey suits to grass roots 
J2150-D-2009,J,British conservatism and trade unionism, 1945-1964 
J2150-D-2006,J,New Labour 
J2150-D-2013,J,A history of the Liberal Party since 1900 
J2150-E-1993,J,Labourism and the English genius : the strange death of Labour England 
J2150-E-1973,J,Liberals, radicals and social politics, 1892-1914 
J2150-E-1987,J,The funding of political parties in Britain 
J2150-F-2010,J,The New Labour experiment : change and reform under Blair and Brown 
J2150-F-1995,J,"England arise!" : the Labour Party and popular politics in 1940s Britain 
J2150-F-2002,J,The Labour Party : continuity and change in the making of New Labour 
J2150-F-1990,J,Conservatism and collectivism, 1886-1914 
J2150-F-1980,J,The changing British party system, 1945-1979 
J2150-G-1997,J,Whatever happened to the Tories : the Conservative Party since 1945 
J2150-G-2016,J,The Labour Party under Ed Miliband : trying but failing to renew social democracy 
J2150-G-2015,J,UKIP : inside the campaign to redraw the map of British politics.
J2150-G-1984,J,The British party system and economic policy, 1945-1983 : studies in adversary politics 
J2150-G-1973,J,The 1922 : the story of the Conservative backbenchers' parliamentary committee 
J2150-H-2013,J,Blair's community : communitarian thought and New Labour 
J2150-H-2018,J,A party with socialists in it : a history of the Labour left 
J2150-H-2011,J,The Conservatives : a history 
J2150-H-2005,J,Fightback! : Labour's traditional right in the 1970s and 1980s 
J2150-H-2004,J,New Labour at the centre : constructing political space 
J2150-H-1944,J,One year's work 
J2150-H-1989,J,Democratic socialism in Britain and Sweden 
J2150-H-1986,J,Labour's future : Socialist or S.D.P. Mark 2 
J2150-H-1992,J,Defeat from the jaws of victory : inside Kinnock's Labour Party 
J2150-R-1935,J,Labour's way to peace 
J2150-R-1996,J,The winds of change : Macmillan to Heath, 1957-1975 
J2150-S-1978,J,The foundation of the Conservative Party, 1830-1867 
J2150-H-1981,J,Labour at the Crossroads : the Political and Economic Challenge to the Labour Party in the 1980s 
J2150-H-1959,J,The road to Brighton Pier 
J2150-H-1883,J,The historical basis of socialism in England 
J2150-I-2008,J,The British party system 
J2150-I-1987,J,The British party system 
J2150-I-2000,J,The British party system 
J2150-J-2005,J,Conservative governments, morality and social change in affluent Britain, 1957-64 
J2150-J-1968,J,Rebels and whips : an analysis of dissension, discipline and cohesion in British political parties 
J2150-J-1978,J,Out of the ghetto : my youth in the East End : communism and fascism, 1913-1939 
J2150-J-1979,J,Bevanism : Labour's high tide : the cold war and the democratic mass movement 
J2150-J-1985,J,Partnership of principle : writings and speeches on the making of the Alliance 
J2150-J-1953,J,Pursuit of progress : a critical analysis of the achievement and prospect of the Labour Party 
J2150-J-1996,J,Remaking the Labour Party : from Gaitskell to Blair 
J2150-J-1999,J,Realignment of the left : a history of the relationship between the Liberal Democrat and Labour parties 
J2150-J-1982,J,The Radical Left in Britain, 1931-1941 
J2150-K-1977,J,Revolution principles : the politics of party, 1689-1720 
J2150-K-2010,J,The party of patriotism : the Conservative Party and the First World War 
J2150-K-1966,J,The left 
J2150-K-2007,J,Red Scotland! : the rise and fall of the Radical Left, c. 1872 to 1932 
J2150-K-1968,J,History of the Communist Party of Great Britain 
J2150-K-1983,J,The battle for the Labour Party 
J2150-M-2014,J,The Blair supremacy : a study in the politics of Labour's party management 
J2150-L-2016,J,Coalition : the inside story of the Conservative-Liberal Democrat coalition government 
J2150-L-1967,J,The Labour Party foundation conference and annual conference reports, 1900-1905.
J2150-L-1984,J,Liberalism and the rise of Labour, 1890-1918 
J2150-L-1988,J,The rise of Labour : the British Labour Party, 1890-1979 
J2150-L-1935,J,Social democracy in Britain : fifty years of the Socialist Movement 
J2150-L-1972,J,Political parties in modern Britain : an organization and functional guide 
J2150--1890,J,Articles and speeches by Liberal leaders 1885-1892 : being certain publications issued by the Liberal Publication Department.
J2150-L-1945,J,Vote Labour Why 
J2150-L-1979,J,The Conservative Party 1918-1979 
J2150-M-1966,J,The British Communist Party : its origin and development until 1929 
J2150-M-1989,J,Competitive socialism 
J2150-M-1948,J,Socialism the British way : an assessment of the nature and significance of the Socialist experiment carried out in Great Britain by the Labour Government of 1945 
J2150-N-2001,J,Modernising governance : New Labour, policy and society 
J2150--1934,J,The Liberal way : a survey of Liberal policy published by the authority of the National Liberal Federation.
J2150-N-1894,J,The campaign guide : an election handbook for Unionist speakers.
J2150-N-1983,J,Socialism and European unity : the dilemma of the Left in Britain and France 
J2150-N-1969,J,The sociology of British Communism 
J2150-N-1906,J,The Labour Party : what it is, and what it wants 
J2150-N-1978,J,Conservative dissidents : dissent within the parliamentary Conservative Party, 1970-1974 
J2150-O-1982,J,The Emergence of the British Two-Party System, 1760-1832 
J2150-O-1987,J,The S.D.P. story 
J2150-P-2001,J,The end of parliamentary socialism : from New Left to New Labour 
J2150-P-2011,J,The Conservative Party and the extreme right, 1945-1975 
J2150-P-2005,J,Not so New Labour : a sociological critique of New Labour's policy and practice 
J2150-P-1996,J,A short history of the Labour Party 
J2150-P-1958,J,The British Communist Party : a historical profile 
J2150-P-1992,J,The rise of the Labour Party 1893-1931 
J2150-P-1945,J,Political parties and policies : a popular explanation of the principles of the chief political parties and a guide to the understanding of current politics 
J2150--1933,J,Problems of a Socialist Government 
J2150-R-2003,J,Social democracy and labour market policy : developments in Britain and Germany 
J2150-R-1989,J,Labour's path to power : the new revisionism 
J2150-R-1998,J,An appetite for power : a history of the Conservative Party since 1830 
J2150-L-1911,J,Report of the annual conference of the Labour Party.
J2150-R-1942,J,The Primrose League, 1883-1906 
J2150-R-1974,J,The problem of party government 
J2150-S-2006,J,The lost world of British communism 
J2150-S-2004,J,Conservative Party : an illustrated history 
J2150-S-1988,J,Labour's conscience : the Labour Left, 1945-51 
J2150-S-1987,J,The rise and fall of the Labour left 
J2150-S-1944,J,A history of the Liberal Party 
J2150-T-1990,J,Political change and the Labour Party, 1900-1918 
J2150-T-2013,J,Conservatism for the democratic age : Conservative cultures and the challenge of mass politics in early twentieth-century England 
J2150-T-2008,J,A history of the British Labour Party 
J2150-T-2009,J,Parties at war : political organization in Second World War Britain 
J2150-T-1981,J,Left-right, the march of political extremism in Britain 
J2150-T-2005,J,Better or worse : has Labour delivered 
J2150-T-2001,J,Did things get better 
J2150-T-2010,J,The verdict : did Labour change Britain 
J2150-T-1974,J,The future of the Left : Lincoln and after 
J2150-T-1997,J,Labour's renewal : the policy review and beyond 
J2150-T-1982,J,The National Front in English Politics 
J2150-T-1992,J,The Labour Party and Whitehall 
J2150-T-2000,J,The British Communist Party and Moscow, 1920-43 
J2150-T-1986,J,Fascism in Britain : a history, 1918-1985 
J2150-U-1989,J,A Tory seer : the selected journalism of T. E. Utley 
J2150-T-1983,J,The origins of the Social Democratic Party 
J2150-W-2001,J,Tory wars : Conservatives in crisis 
J2150-W-2015,J,Five million conversations 
J2150-W-2005,J,The strange death of Tory England 
J2150-W-1998,J,Guilty men : conservative decline and fall, 1992-1997 
J2150-W-2012,J,Letting go : how Labour can learn to stop worrying and trust the people 
J2150-W-2007,J,Labour inside the gate : a history of the British Labour Party between the wars 
J2150-W-2020,J,British politics : a very short introduction 
J2150-W-2013,J,British politics : a very short introduction 
J2150-W-2003,J,British politics 
J2150-W-1987,J,Labour : a tale of two parties 
J2150-W-1966,J,The Liberal dilemma 
J2150-W-1930,J,Portrait of the Labour Party 
J2150-W-1949,J,Fifty years' March : the Rise of the Labour Party 
J2150-Y-1960,J,The chipped white cups of Dover : a discussion of the possibility of a new progressive party 
J2150-Y-1963,J,The Profumo affair : aspects of conservatism 
J2150-Z-2009,J,Blueprint : the politics, principles and personalities of the new Conservative government 
J2150-Z-1982,J,Social Democracy in Britain : must Labour Lose 
J2150-D-2007,J,The end of politics : New Labour and the folly of managerialism 
J2150-D-1976,J,Communist politics in Britain : the CPGB from its origins to the Second World War 
J2159-C-1991,J,The French Socialists in power, 1981-1986 : from autogestion to cohabitation 
J2160-B-1988,J,The rise of Egyptian communism, 1939-1970 
J2160-G-2011,J,A history of Egyptian communism : Jews and their compatriots in quest of revolution 
J2160-D-1979,J,Party politics in Egypt : the Wafd and its rivals, 1919-1939 
J2160-Q-1967,J,Liberal nationalism in Egypt : rise and fall of the Wafd party 
J2160-B-1978,J,The old social classes and the revolutionary movements of Iraq : a study of Iraq's old landed and commercial classes and of its Communists, Ba_thists, and Free Officers 
J2160-K-2008,J,All the Shah's men : an American coup and the roots of Middle East terror 
J2160-S-2012,J,Saddam Hussein's Ba'th party : inside an authoritarian regime 
J2160-A-1993,J,Power and ritual in the Israel Labor Party : a study in political anthropology 
J2160-Z-1966,J,The Communist movement in Iran 
J2160-K-2014,J,The Hizbullah phenomenon : politics and communication 
J2160-E-1974,J,Pluralism and party transformation in Lebanon : Al-Kata'ib, 1936-1970 
J2160-R-1998,J,Dilemmas of democracy and political parties in sectarian societies : the case of the Progressive Socialist Party of Lebanon, 1949-1996 
J2160-G-2003,J,Syria : neither bread nor freedom 
J2160-A-1966,J,The Arab Ba'th Socialist Party 
J2160-H-2009,J,Islamism, democracy and liberalism in Turkey : the rise of the AKP 
J2160-K-2009,J,Turkish politics and the rise of the AKP : dilemmas of institutionalisation and leadership strategy 
J2160-W-2016,J,The 'New Turkey' and its discontents 
J2160-H-1967,J,The Origins of Communism in Turkey 
J2160--1991,J,Political parties and democracy in Turkey 
J2170--1996,J,The great experiment : labour parties and public policy transformation in Australia and New Zealand 
J2170-B-2005,J,Relaxed & comfortable : the Liberal Party's Australia 
J2170-L-2002,J,Ground swell : the rise of the greens 
J2170--2000,J,The machine : Labor confronts the future 
J2170-V-2009,J,Powerscape : contemporary Australian political practice 
J2170-A-1965,J,The Country Party in New South Wales : membership and electoral support 
J2170-A-1977,J,Stability and change in Australian politics 
J2170-C-1955,J,The Australian Federal Labour Party, 1901-1951 
J2170-D-1954,J,The Australian political party system 
J2170-E-1963,J,A history of the Australian Country Party 
J2170--1977,J,The emergence of the Australian party system 
J2170-G-1966,J,The formation of the Australian Country Parties 
J2170-J-1964,J,Australian party politics 
J2170-R-1966,J,Labor in vain : a survey of the Australian Labor Party 
J2170-W-1966,J,Power in the Liberal Party : a study in Australian politics 
J2170-L-1965,J,Leaders, factions, and parties : the structure of Philippine politics 
J2180-A-1969,J,Valdimir Akimov on the dilemmas of Russian Marxism, 1895-1903 
J2180-A-1961,J,The politics of totalitarianism : the Communist Party of the Soviet Union from 1934 to the present 
J2180-A-1972,J,Pavel Axelrod and the development of Menshevism 
J2180-A-1959,J,Stalin and the Soviet Communist Party : a study in the technology of power 
J2180-B-1971,J,Report of the C.P.S.U. Central Committee to the 24th Congress of the Communist Party of the Soviet Union 
J2180-B-1987,J,Lenin and the Mensheviks : the persecution of socialists under Bolshevism 
J2180-C-1939,J,History of the Communist Party of the Soviet Union : Bolsheviks : short course.
J2180-C-1974,J,Resolutions and decisions 
J2180-C-1962,J,The new Soviet society : final text of the program of the Communist Party of the Soviet Union 
J2180--1975,J,The C.P.S.U. : stages of history.
J2180-D-1976,J,The new Russian revolutionaries 
J2180-D-1977,J,Rukovodstvo KPSS vosstanovleniem i razvitiem promyshlennosti v poslevoennyi period 
J2180-F-1995,J,Democracy from scratch : opposition and regime in the new Russian revolution 
J2180-G-1985,J,Origins of the great purges : the Soviet Communist Party reconsidered, 1933-1938 
J2180-G-1969,J,The communist party in the Soviet Union : a functional analysis 
J2180-G-1994,J,The collapse of a single-party system : the disintegration of the CPSU 
J2180-G-1957,J,Current Soviet policies, 2 : the documentary record of the 20th Communist Party Congress and its aftermath 
J2180-G-1960,J,Current Soviet policies, 3 : the documentary record of the extraordinary 21st congress of the Communist Party of the Soviet Union 
J2180--1960,J,The History of the Communist Party of the Soviet Union 
J2180-K-1977,J,Partiia bol'shevikov v pervoi russkoi revoliutsii 1905-1907 gg. 
J2180-L-1975,J,The Roots of Russian Communism : a Social and historical Study of Russian Social-Democracy, 1898-1907 
J2180-L-1949,J,Lenin and Stalin on the Party 
J2180-L-1941,J,One step forward, two steps back 
J2180-M-2017,J,Power in modern Russia : strategy and mobilisation 
J2180-M-1975,J,The Communist Party of the Soviet Union : party leadership, organization, and ideology 
J2180-M-1962,J,L'U.R.S.S. au seuil du communisme 
J2180-N-1983,J,Terrorists and social democrats : the Russian revolutionary movement under Alexander 3 
J2180-P-1976,J,The agrarian policy of the Russian Socialist-Revolutionary Party, from its origins through the revolution of 1905-1907 
J2180-R-1982,J,Russia at the Crossroads : the 26th Congress of the C.P.S.U. 
J2180-R-1973,J,La societe eclatee : de la premiere a la seconde revolution mondiale 
J2180-R-1974,J,The Bolsheviks and the October Revolution : Minutes of the Central Committee of the Russian Social-Democratic Labour Party (Bolsheviks) August 1917-February 1918.
J2180-S-1970,J,The Communist Party of the Soviet Union 
J2180-S-1962,J,Current Soviet policies 4 
J2180-S-1977,J,History of the Communist Party of USSR : past and present 
J2180-S-1960,J,The organizational weapon : a study of Bolshevik strategy and tactics 
J2180-S-1968,J,Political Power in the Soviet Union : a Study of Decision-Making in Stalingrad 
J2180-T-1972,J,The Jewish Bund in Russia : from its Origins to 1905 
J2180-T-1990,J,The U.S.S.R.'s emerging multiparty system 
J2180-W-1978,J,Lenin's legacy : the story of the C.P.S.U. 
J2180-W-1989,J,Soviet communism : programme and rules 
J2180-W-1967,J,The making of a worker's revolution : Russian social democracy, 1891-1903 : the history of menshevism 
J2180-W-1986,J,The other Bolsheviks : Lenin and his critics, 1904-1914 
J2190-C-2006,J,Confronting the weakest link : aiding political parties in new democracies 
J2190--2006,J,Globalizing democracy : political parties and party politics 
J2190-Y-2011,J,Political parties, business groups, and corruption in developing countries 
J2400--2007,J,Democracy, intermediation, and voting on four continents 
J270-G-2004,J,Ideologies of conservatism : conservative political ideas in the twentieth century 
J3000-B-1985,J,La vie politique 
J3000--2004,J,Conduct unbecoming : the regulation of parliamentary behaviour 
J3000--1999,J,Cultural theory as political science 
J3000--2009,J,Discourse and politics 
J3000-E-2014,J,Towards sustainable decision-making in politics : coaching for politicians 
J3000-E-1976,J,Political behaviour 
J3000-E-1969,J,Behavioralism in political science 
J3000-E-1956,J,Political Behavior : a Reader in Theory and Research 
J3000-E-1954,J,The Psychology of Politics 
J3000--2006,J,Force and legitimacy in world politics 
J3000-G-2004,J,State crime : governments, violence and corruption 
J3000-G-1969,J,Personality and politics : problems of evidence, inference and conceptualization 
J3000-H-2015,J,Political psychology : situations, individuals, and cases 
J3000--1977,J,Handbook of political socialization : theory and research 
J3000--200602011,J,International handbook on the economics of corruption.
J3000-J-2005,J,Syndromes of corruption : wealth, power, and democracy 
J3000-J-1974,J,Political behavior : choices and perspectives 
J3000-L-2008,J,The institutional economics of corruption and reform : theory, evidence, and policy 
J3000-L-1958,J,Politics : who gets what, when, how 
J3000-L-1960,J,Psychopathology and politics 
J3000-L-1947,J,The Analysis of Political Behaviour : an Empirical Approach 
J3000-L-1951,J,The political writings 
J3000-L-1991,J,Self-interest and public interest in western politics 
J3000-M-2011,J,Why leaders lie : the truth about lying in international politics 
J3000-M-2010,J,Personality and the foundations of political behavior 
J3000-M-1951,J,Psychoanalysis and politics : a contribution to the psychology of politics and morals 
J3000-O-2005,J,The rise of political lying 
J3000--2013,J,The Oxford handbook of political psychology 
J3000-P-1990,J,Political behavior : patterns in everyday life 
J3000--1975,J,Political language and oratory in traditional society 
J3000--1970,J,Political opinion and behaviour : essays and studies 
J3000--1978,J,The psychological basis of ideology 
J3000-R-1974,J,Psychological needs and political behavior : a theory  of personality and political efficacy 
J3000-R-1969,J,Psychology and politics : an introductory reader 
J3000-R-1986,J,The art of political manipulation 
J3000-R-1997,J,Political paranoia : the psychopolitics of hatred 
J3000-R-1989,J,Ordinary people in public policy : a behavioural analysis 
J3000-R-1975,J,Political Culture 
J3000--2008,J,Social justice and public policy : seeking fairness in diverse societies 
J3000-S-1972,J,Comparative political corruption 
J3000-S-1975,J,Personality and democratic politics 
J3000--1992,J,Studying collective action 
J3000--2002,J,Thinking about political psychology 
J3000-T-2013,J,Political psychology : critical perspectives 
J3000-T-1960,J,Obligation and the body politic 
J3000-W-1908,J,Human nature in politics 
J3000-W-1993,J,Concept of political culture 
J3000-W-1989,J,Authenticity and empowerment : a theory of liberation 
J3100-A-2000,J,A force more powerful : a century of nonviolent conflict 
J3100--2009,J,Activist scholarship : antiracism, feminism, and social change 
J3100--2019,J,Activists forever : long-term impacts of political activism 
J3100--1980,J,The Civic culture revisited 
J3100-A-1965,J,The civic culture : political attitudes and democracy in five nations 
J3100-A-1963,J,The civic culture : political attitudes and democracy in five nations 
J3100-A-2005,J,Political exclusion and domination 
J3100--2013,J,The anthropology of citizenship : a reader 
J3100-A-1993,J,Hermeneutics, citizenship and the public sphere 
J3100-A-1964,J,Cleavages, ideologies and party systems : contributions to comparative political sociology 
J3100-A-1981,J,Right-wing authoritarianism 
J3100-A-1995,J,Political protest and social change : analyzing politics 
J3100-A-1975,J,The missed revolution : the fate of rural rebels in Sicily and southern Spain, 1840-1950 
J3100--2012,J,Beautiful trouble : a toolbox for revolution 
J3100-B-2002,J,Liberalism, nationalism, citizenship : essays on the problem of political community 
J3100-B-2013,J,The logic of connective action : digital media and the personalization of contentious politics 
J3100-B-2014,J,Curtailing corruption : people power for accountability and justice 
J3100-B-2000,J,Popular dissent, human agency and global politics 
J3100--2008,J,Building states to build peace 
J3100-B-1988,J,Citizenship : rights, struggle and class inequality 
J3100-B-1979,J,Political action : mass participation in five Western democracies 
J3100-B-1994,J,Transnational citizenship : membership and rights in international migration 
J3100-B-1991,J,The Greenpeace story 
J3100-B-1970,J,The limits of protest 
J3100-B-1996,J,The new challenge of direct democracy 
J3100-C-2013,J,Women political leaders and the media 
J3100-C-1973,J,Direct action and liberal democracy 
J3100-C-2010,J,People power and political change : key issues and concepts 
J3100-C-2000,J,Citizenship and migration : globalization and the politics of belonging 
J3100-C-1988,J,Sixty-eight : the year of the barricades 
J3100-C-2006,J,Empire in denial : the politics of state-building 
J3100-C-2015,J,Thieves of state : why corruption threatens global security 
J3100--2010,J,Citizen action and national policy reform : making change happen 
J3100--2015,J,Citizenship and its others 
J3100--1993,J,Citizenship and social theory 
J3100-C-2018,J,The good politician : folk theories, political interaction and the rise of anti-politics 
J3100--2014,J,Clientelism, social policy, and the quality of democracy 
J3100--2005,J,Coalitions across borders : transnational protest and the neoliberal order 
J3100-C-2017,J,Unmasked : corruption in the West 
J3100--2000,J,Corruption and democratisation 
J3100--1996,J,Corruption and the global economy 
J3100-C-1970,J,The age of protest : dissent and rebellion in the twentieth century 
J3100-C-2001,J,The political theory of global citizenship 
J3100-C-1993,J,Politics, feminism and the reformation of gender 
J3100--1991,J,Citizenship 
J3100-C-1996,J,Deep citizenship 
J3100-C-1971,J,Civil disobedience : conscience, tactics and the law 
J3100--1998,J,Corruption and development 
J3100--1999,J,Cosmopolitan citizenship 
J3100-D-2017,J,The participation gap : social status and political inequality 
J3100-D-2014,J,Languages of the unheard : why militant protest is good for democracy 
J3100-D-2000,J,Citizenship in a global age : society, culture, politics 
J3100-D-1999,J,Corrupt exchanges : actors, resources, and mechanisms of political corruption 
J3100-D-2012,J,The hidden order of corruption : an institutional approach 
J3100-D-2002,J,Cultural resistance reader 
J3100-P-1978,J,Mai 68, mai 78 
J3100-D-1963,J,Human nature in politics : the dynamics of political behavior 
J3100-D-1983,J,Political dissent : an international guide to dissident, extra-parliamentary, guerrilla and illegal political movements 
J3100-D-1970,J,Apathy and participation : mass politics in Western societies 
J3100--1992,J,Dimensions of radical democracy : pluralism, citizenship, community 
J3100-D-1964,J,Patriotism and nationalism : their psychological foundations 
J3100-D-2003,J,An introduction to global citizenship 
J3100-D-1965,J,An Economic Theory of Democracy 
J3100-D-1968,J,L'internationale etudiante revolutionnaire 
J3100-D-1955,J,La participation des femmes a la vie politique 
J3100-E-1969,J,Long march, short spring : the student uprising at home and abroad 
J3100-E-1992,J,A new world order : grassroots movements for global change 
J3100-E-1981,J,Public man, private woman 
J3100-E-1993,J,Public man, private woman : women in social and political thought 
J3100-F-2000,J,Citizenship 
J3100-F-2012,J,Solidarity : hidden histories and geographies of internationalism 
J3100-F-2016,J,Digital, political, radical 
J3100-F-2017,J,Corruption : what everyone needs to know 
J3100-F-1972,J,Anger, Violence and Politics : Theories and Research 
J3100-F-1969,J,The conflict of generations : the character and significance of student movements 
J3100-F-1997,J,Citizenship rights and social movements : a comparative and statistical analysis 
J3100-F-1988,J,1968 : a student generation in revolt 
J3100--1977,J,Friends, followers and factions : a reader in political clientelism 
J3100-G-2010,J,Protest and organization in the alternative globalization era : NGOs, social movements, and political parties 
J3100--2017,J,Gender and informal institutions 
J3100--2002,J,Gender justice, development, and rights 
J3100-G-2017,J,The mask and the flag : populism, citizenism and global protest 
J3100-G-2001,J,Debating women's equality : toward a feminist theory of law from a European perspective 
J3100-G-2011,J,Anti-war activism : new media and protest in the information age 
J3100-G-1975,J,The strategy of social protest 
J3100-G-1997,J,Corruption, capitalism and democracy 
J3100-G-1986,J,The origins of nonviolence : Tolstoy and Gandhi in their historical settings 
J3100-G-1970,J,Political socialization 
J3100-G-1998,J,A theory of citizenship : organizing plurality in contemporary democracies 
J3100--2020,J,Handbook on corruption, ethics and integrity in public administration 
J3100-H-2003,J,Political corruption : in and beyond the nation state 
J3100-H-2012,J,Rebel cities : from the right to the city to the urban revolution 
J3100-H-2004,J,Citizenship : the civic ideal in world history, politics and education 
J3100-H-2001,J,Gender and sovereignty : feminism, the state, and international relations 
J3100-H-2015,J,Corruption : a very short introduction 
J3100-H-1993,J,The end of Communist power : anti-corruption campaigns and legitimation crisis 
J3100-H-2010,J,The rise of regional authority : a comparitive study of 42 democracies 
J3100-H-2017,J,Analysing corruption 
J3100-H-2013,J,Corruption, anti-corruption and governance 
J3100-H-1990,J,Democracy and the nation state : aliens, denizens and citizens in a world of international migration 
J3100-H-1988,J,The fire last time : 1968 and after 
J3100-H-1999,J,What is citizenship 
J3100-H-2002,J,World citizenship : cosmopolitan thinking and its opponents 
J3100-H-1970,J,Political corruption : readings in comparative analysis 
J3100-H-1973,J,Mass political violence : a cross-national causal analysis 
J3100-H-1998,J,Cyberpolitics : citizen activism in the age of the Internet 
J3100-H-1992,J,The end of communist power : anti-corruption campaigns and legitimation crisis 
J3100-H-1995,J,Hierarchic democracy and the necessity of mass civil disobedience 
J3100-H-1976,J,Three Essays on Political Violence 
J3100-H-1989,J,Violence for equality : inquiries in political philosophy 
J3100-H-1959,J,Political Socialization : a Study in the Psychology of Political Behavior 
J3100--1988,J,From structure to action : comparing social movement research across cultures 
J3100-I-1999,J,Citizenship and identity 
J3100-I-2002,J,Being political : genealogies of citizenship 
J3100-J-1996,J,Rights across borders : immigration and the decline of citizenship 
J3100-J-2013,J,Corruption, contention and reform : the power of deep democratization 
J3100-J-2002,J,Activism! : direct action, hactivism and the future of society 
J3100-J-1998,J,Citizenship and civil society : a framework of rights and obligations in liberal, traditional and social democratic regimes 
J3100-K-2021,J,We do this 'til we free us : abolitionist organizing and transforming justice 
J3100-K-1999,J,Cultural politics in the Third World 
J3100-K-1992,J,Controlling corruption 
J3100-K-2002,J,Reviving democracy : citizens at the heart of governance 
J3100-K-2007,J,Protest and opportunities : the political outcomes of social movements 
J3100-K-2008,J,The future governance of citizenship 
J3100-K-1976,J,The shrinking political arena : participation and ethnicity in African politics, with a case study of Uganda 
J3100-L-2015,J,L'art de la re_volte : Snowden, Assange, Manning 
J3100-L-2013,J,Citizens against corruption : report from the front line 
J3100-L-2005,J,Citizens or consumers : what the media tell us about political participation 
J3100-L-2010,J,The struggle for the world : liberation movements for the 21st century 
J3100-L-1963,J,Political man 
J3100-L-1983,J,Political man 
J3100-L-2003,J,Citizenship : feminist perspectives 
J3100-L-1974,J,Les attitudes politiques 
J3100-L-1972,J,Political Man 
J3100-L-1969,J,Revolution and Counterrevolution : Change and Persistence in Social Structures 
J3100-L-1997,J,Citizenship : feminist perspectives 
J3100-L-1985,J,Protest : studies of collective behavior and social movements 
J3100-L-1991,J,Protest : studies of collective behaviour and social movements 
J3100-L-1990,J,The globalization of politics : the changed focus of political action in the modern world 
J3100-M-1997,J,Money for nothing : politicians, rent extraction, and political extortion 
J3100-M-1968,J,Student protest 
J3100-M-2000,J,Global citizenship and social movements : creating transcultural webs of meaning for the new millennium.
J3100-M-2013,J,Ruling the void : the hollowing of Western democracy 
J3100-M-2017,J,The politics of memory in post-authoritarian transitions.
J3100-M-2003,J,Political virtue and shopping : individuals, consumerism, and collective action 
J3100-M-2009,J,Joining political organizations : instituitions, mobilization, and participation in Western democracies 
J3100-M-2011,J,Crime and corruption in new democracies : the politics of (in)security 
J3100-M-1990,J,Political action in Europe and the U.S.A. 
J3100-M-1972,J,Political youth, traditional schools : national and international perspectives 
